window_id	chrom	start0	end0	length	pattern_id	exact_locus_count_both_strands	unique_exact
bg1k_2054	NC_051826.1	46097150	46097170	20	38	1	True
bg1k_2054	NC_051826.1	46097151	46097171	20	39	1	True
bg1k_2054	NC_051826.1	46097152	46097172	20	40	1	True
bg1k_2054	NC_051826.1	46097153	46097173	20	41	1	True
bg1k_2054	NC_051826.1	46097154	46097174	20	42	1	True
bg1k_2054	NC_051826.1	46097155	46097175	20	43	1	True
bg1k_2054	NC_051826.1	46097156	46097176	20	44	1	True
bg1k_2054	NC_051826.1	46097157	46097177	20	45	1	True
bg1k_2054	NC_051826.1	46097158	46097178	20	46	1	True
bg1k_2054	NC_051826.1	46097159	46097179	20	47	1	True
bg1k_2054	NC_051826.1	46097160	46097180	20	48	1	True
bg1k_2054	NC_051826.1	46097161	46097181	20	49	1	True
bg1k_2054	NC_051826.1	46097162	46097182	20	50	1	True
bg1k_2054	NC_051826.1	46097163	46097183	20	51	1	True
bg1k_2054	NC_051826.1	46097164	46097184	20	52	1	True
bg1k_2054	NC_051826.1	46097165	46097185	20	53	1	True
bg1k_2054	NC_051826.1	46097166	46097186	20	54	1	True
bg1k_2054	NC_051826.1	46097167	46097187	20	55	1	True
bg1k_2054	NC_051826.1	46097168	46097188	20	56	1	True
bg1k_2054	NC_051826.1	46097169	46097189	20	57	1	True
bg1k_2054	NC_051826.1	46097170	46097190	20	58	1	True
bg1k_2054	NC_051826.1	46097171	46097191	20	59	1	True
bg1k_2054	NC_051826.1	46097172	46097192	20	60	1	True
bg1k_2054	NC_051826.1	46097173	46097193	20	61	1	True
bg1k_2054	NC_051826.1	46097174	46097194	20	62	1	True
bg1k_2054	NC_051826.1	46097175	46097195	20	63	1	True
bg1k_2054	NC_051826.1	46097176	46097196	20	64	1	True
bg1k_2054	NC_051826.1	46097177	46097197	20	65	1	True
bg1k_2054	NC_051826.1	46097178	46097198	20	66	1	True
bg1k_2054	NC_051826.1	46097179	46097199	20	67	1	True
bg1k_2054	NC_051826.1	46097180	46097200	20	68	1	True
bg1k_2054	NC_051826.1	46097181	46097201	20	69	1	True
bg1k_2054	NC_051826.1	46097182	46097202	20	70	1	True
bg1k_2054	NC_051826.1	46097183	46097203	20	71	1	True
bg1k_2054	NC_051826.1	46097184	46097204	20	72	1	True
bg1k_2054	NC_051826.1	46097185	46097205	20	73	1	True
bg1k_2054	NC_051826.1	46097186	46097206	20	74	1	True
bg1k_2054	NC_051826.1	46097187	46097207	20	75	1	True
bg1k_2054	NC_051826.1	46097188	46097208	20	76	1	True
bg1k_2054	NC_051826.1	46097189	46097209	20	77	1	True
bg1k_2054	NC_051826.1	46097190	46097210	20	78	1	True
bg1k_2054	NC_051826.1	46097191	46097211	20	79	1	True
bg1k_2054	NC_051826.1	46097192	46097212	20	80	1	True
bg1k_2054	NC_051826.1	46097193	46097213	20	81	1	True
bg1k_2054	NC_051826.1	46097194	46097214	20	82	1	True
bg1k_2054	NC_051826.1	46097195	46097215	20	83	1	True
bg1k_2054	NC_051826.1	46097196	46097216	20	84	1	True
bg1k_2054	NC_051826.1	46097197	46097217	20	85	1	True
bg1k_2054	NC_051826.1	46097198	46097218	20	86	1	True
bg1k_2054	NC_051826.1	46097199	46097219	20	87	1	True
bg1k_2054	NC_051826.1	46097200	46097220	20	88	1	True
bg1k_2054	NC_051826.1	46097201	46097221	20	89	1	True
bg1k_2054	NC_051826.1	46097202	46097222	20	90	1	True
bg1k_2054	NC_051826.1	46097203	46097223	20	91	1	True
bg1k_2054	NC_051826.1	46097204	46097224	20	92	1	True
bg1k_2054	NC_051826.1	46097205	46097225	20	93	1	True
bg1k_2054	NC_051826.1	46097206	46097226	20	94	1	True
bg1k_2054	NC_051826.1	46097207	46097227	20	95	1	True
bg1k_2054	NC_051826.1	46097208	46097228	20	96	1	True
bg1k_2054	NC_051826.1	46097209	46097229	20	97	1	True
bg1k_2054	NC_051826.1	46097210	46097230	20	98	1	True
bg1k_2054	NC_051826.1	46097211	46097231	20	99	2	False
bg1k_2054	NC_051826.1	46097212	46097232	20	100	1	True
bg1k_2054	NC_051826.1	46097213	46097233	20	101	1	True
bg1k_2054	NC_051826.1	46097214	46097234	20	102	1	True
bg1k_2054	NC_051826.1	46097215	46097235	20	103	1	True
bg1k_2054	NC_051826.1	46097216	46097236	20	104	1	True
bg1k_2054	NC_051826.1	46097217	46097237	20	105	1	True
bg1k_2054	NC_051826.1	46097218	46097238	20	106	1	True
bg1k_2054	NC_051826.1	46097219	46097239	20	107	1	True
bg1k_2054	NC_051826.1	46097220	46097240	20	108	1	True
bg1k_2054	NC_051826.1	46097221	46097241	20	109	1	True
bg1k_2054	NC_051826.1	46097222	46097242	20	110	1	True
bg1k_2054	NC_051826.1	46097223	46097243	20	111	1	True
bg1k_2054	NC_051826.1	46097224	46097244	20	112	1	True
bg1k_2054	NC_051826.1	46097225	46097245	20	113	1	True
bg1k_2054	NC_051826.1	46097226	46097246	20	114	1	True
bg1k_2054	NC_051826.1	46097227	46097247	20	115	1	True
bg1k_2054	NC_051826.1	46097228	46097248	20	116	1	True
bg1k_2054	NC_051826.1	46097229	46097249	20	117	1	True
bg1k_2054	NC_051826.1	46097230	46097250	20	118	1	True
bg1k_2054	NC_051826.1	46097231	46097251	20	119	1	True
bg1k_2054	NC_051826.1	46097232	46097252	20	120	1	True
bg1k_2054	NC_051826.1	46097233	46097253	20	121	1	True
bg1k_2054	NC_051826.1	46097234	46097254	20	122	1	True
bg1k_2054	NC_051826.1	46097235	46097255	20	123	1	True
bg1k_2054	NC_051826.1	46097236	46097256	20	124	1	True
bg1k_2054	NC_051826.1	46097237	46097257	20	125	1	True
bg1k_2054	NC_051826.1	46097238	46097258	20	126	1	True
bg1k_2054	NC_051826.1	46097239	46097259	20	127	1	True
bg1k_2054	NC_051826.1	46097240	46097260	20	128	1	True
bg1k_2054	NC_051826.1	46097241	46097261	20	129	1	True
bg1k_2054	NC_051826.1	46097242	46097262	20	130	1	True
bg1k_2054	NC_051826.1	46097243	46097263	20	131	1	True
bg1k_2054	NC_051826.1	46097244	46097264	20	132	1	True
bg1k_2054	NC_051826.1	46097245	46097265	20	133	1	True
bg1k_2054	NC_051826.1	46097246	46097266	20	134	1	True
bg1k_2054	NC_051826.1	46097247	46097267	20	135	1	True
bg1k_2054	NC_051826.1	46097248	46097268	20	136	1	True
bg1k_2054	NC_051826.1	46097249	46097269	20	137	1	True
bg1k_2054	NC_051826.1	46097250	46097270	20	138	1	True
bg1k_2054	NC_051826.1	46097251	46097271	20	139	1	True
bg1k_2054	NC_051826.1	46097252	46097272	20	140	1	True
bg1k_2054	NC_051826.1	46097253	46097273	20	141	1	True
bg1k_2054	NC_051826.1	46097254	46097274	20	142	1	True
bg1k_2054	NC_051826.1	46097255	46097275	20	143	1	True
bg1k_2054	NC_051826.1	46097256	46097276	20	144	1	True
bg1k_2054	NC_051826.1	46097257	46097277	20	145	1	True
bg1k_2054	NC_051826.1	46097258	46097278	20	146	1	True
bg1k_2054	NC_051826.1	46097259	46097279	20	147	1	True
bg1k_2054	NC_051826.1	46097260	46097280	20	148	1	True
bg1k_2054	NC_051826.1	46097261	46097281	20	149	1	True
bg1k_2054	NC_051826.1	46097262	46097282	20	150	1	True
bg1k_2054	NC_051826.1	46097263	46097283	20	151	1	True
bg1k_2054	NC_051826.1	46097264	46097284	20	152	1	True
bg1k_2054	NC_051826.1	46097265	46097285	20	153	1	True
bg1k_2054	NC_051826.1	46097266	46097286	20	154	1	True
bg1k_2054	NC_051826.1	46097267	46097287	20	155	1	True
bg1k_2054	NC_051826.1	46097268	46097288	20	156	1	True
bg1k_2054	NC_051826.1	46097269	46097289	20	157	1	True
bg1k_2054	NC_051826.1	46097270	46097290	20	158	1	True
bg1k_2054	NC_051826.1	46097271	46097291	20	159	1	True
bg1k_2054	NC_051826.1	46097272	46097292	20	160	1	True
bg1k_2054	NC_051826.1	46097273	46097293	20	161	1	True
bg1k_2054	NC_051826.1	46097274	46097294	20	162	1	True
bg1k_2054	NC_051826.1	46097275	46097295	20	163	1	True
bg1k_2054	NC_051826.1	46097276	46097296	20	164	1	True
bg1k_2054	NC_051826.1	46097277	46097297	20	165	1	True
bg1k_2054	NC_051826.1	46097278	46097298	20	166	2	False
bg1k_2054	NC_051826.1	46097279	46097299	20	167	1	True
bg1k_2054	NC_051826.1	46097280	46097300	20	168	1	True
bg1k_2054	NC_051826.1	46097281	46097301	20	169	1	True
bg1k_2054	NC_051826.1	46097282	46097302	20	170	1	True
bg1k_2054	NC_051826.1	46097283	46097303	20	171	1	True
bg1k_2054	NC_051826.1	46097284	46097304	20	172	1	True
bg1k_2054	NC_051826.1	46097285	46097305	20	173	1	True
bg1k_2054	NC_051826.1	46097286	46097306	20	174	1	True
bg1k_2054	NC_051826.1	46097287	46097307	20	175	1	True
bg1k_2054	NC_051826.1	46097288	46097308	20	176	1	True
bg1k_2054	NC_051826.1	46097289	46097309	20	177	1	True
bg1k_2054	NC_051826.1	46097290	46097310	20	178	1	True
bg1k_2054	NC_051826.1	46097291	46097311	20	179	1	True
bg1k_2054	NC_051826.1	46097292	46097312	20	180	1	True
bg1k_2054	NC_051826.1	46097293	46097313	20	181	1	True
bg1k_2054	NC_051826.1	46097294	46097314	20	182	1	True
bg1k_2054	NC_051826.1	46097295	46097315	20	183	1	True
bg1k_2054	NC_051826.1	46097296	46097316	20	184	1	True
bg1k_2054	NC_051826.1	46097297	46097317	20	185	1	True
bg1k_2054	NC_051826.1	46097298	46097318	20	186	1	True
bg1k_2054	NC_051826.1	46097299	46097319	20	187	1	True
bg1k_2054	NC_051826.1	46097300	46097320	20	188	1	True
bg1k_2054	NC_051826.1	46097301	46097321	20	189	1	True
bg1k_2054	NC_051826.1	46097302	46097322	20	190	1	True
bg1k_2054	NC_051826.1	46097303	46097323	20	191	1	True
bg1k_2054	NC_051826.1	46097304	46097324	20	192	1	True
bg1k_2054	NC_051826.1	46097305	46097325	20	193	1	True
bg1k_2054	NC_051826.1	46097306	46097326	20	194	1	True
bg1k_2054	NC_051826.1	46097307	46097327	20	195	1	True
bg1k_2054	NC_051826.1	46097308	46097328	20	196	1	True
bg1k_2054	NC_051826.1	46097309	46097329	20	197	1	True
bg1k_2054	NC_051826.1	46097310	46097330	20	198	1	True
bg1k_2054	NC_051826.1	46097311	46097331	20	199	1	True
bg1k_2054	NC_051826.1	46097312	46097332	20	200	1	True
bg1k_2054	NC_051826.1	46097313	46097333	20	201	1	True
bg1k_2054	NC_051826.1	46097314	46097334	20	202	1	True
bg1k_2054	NC_051826.1	46097315	46097335	20	203	1	True
bg1k_2054	NC_051826.1	46097316	46097336	20	204	1	True
bg1k_2054	NC_051826.1	46097317	46097337	20	205	1	True
bg1k_2054	NC_051826.1	46097318	46097338	20	206	1	True
bg1k_2054	NC_051826.1	46097319	46097339	20	207	1	True
bg1k_2054	NC_051826.1	46097320	46097340	20	208	1	True
bg1k_2054	NC_051826.1	46097321	46097341	20	209	1	True
bg1k_2054	NC_051826.1	46097322	46097342	20	210	1	True
bg1k_2054	NC_051826.1	46097323	46097343	20	211	1	True
bg1k_2054	NC_051826.1	46097324	46097344	20	212	1	True
bg1k_2054	NC_051826.1	46097325	46097345	20	213	1	True
bg1k_2054	NC_051826.1	46097326	46097346	20	214	1	True
bg1k_2054	NC_051826.1	46097327	46097347	20	215	1	True
bg1k_2054	NC_051826.1	46097328	46097348	20	216	1	True
bg1k_2054	NC_051826.1	46097329	46097349	20	217	1	True
bg1k_2054	NC_051826.1	46097330	46097350	20	218	1	True
bg1k_2054	NC_051826.1	46097331	46097351	20	219	1	True
bg1k_2054	NC_051826.1	46097332	46097352	20	220	1	True
bg1k_2054	NC_051826.1	46097333	46097353	20	221	1	True
bg1k_2054	NC_051826.1	46097334	46097354	20	222	1	True
bg1k_2054	NC_051826.1	46097335	46097355	20	223	1	True
bg1k_2054	NC_051826.1	46097336	46097356	20	224	1	True
bg1k_2054	NC_051826.1	46097337	46097357	20	225	1	True
bg1k_2054	NC_051826.1	46097338	46097358	20	226	1	True
bg1k_2054	NC_051826.1	46097339	46097359	20	227	1	True
bg1k_2054	NC_051826.1	46097340	46097360	20	228	1	True
bg1k_2054	NC_051826.1	46097341	46097361	20	229	1	True
bg1k_2054	NC_051826.1	46097342	46097362	20	230	1	True
bg1k_2054	NC_051826.1	46097343	46097363	20	231	1	True
bg1k_2054	NC_051826.1	46097344	46097364	20	232	1	True
bg1k_2054	NC_051826.1	46097345	46097365	20	233	1	True
bg1k_2054	NC_051826.1	46097346	46097366	20	234	1	True
bg1k_2054	NC_051826.1	46097347	46097367	20	235	1	True
bg1k_2054	NC_051826.1	46097348	46097368	20	236	1	True
bg1k_2054	NC_051826.1	46097349	46097369	20	237	1	True
bg1k_2054	NC_051826.1	46097350	46097370	20	238	1	True
bg1k_2054	NC_051826.1	46097351	46097371	20	239	1	True
bg1k_2054	NC_051826.1	46097352	46097372	20	240	1	True
bg1k_2054	NC_051826.1	46097353	46097373	20	241	1	True
bg1k_2054	NC_051826.1	46097354	46097374	20	242	1	True
bg1k_2054	NC_051826.1	46097355	46097375	20	243	3	False
bg1k_2054	NC_051826.1	46097356	46097376	20	244	2	False
bg1k_2054	NC_051826.1	46097357	46097377	20	245	1	True
bg1k_2054	NC_051826.1	46097358	46097378	20	246	1	True
bg1k_2054	NC_051826.1	46097359	46097379	20	247	1	True
bg1k_2054	NC_051826.1	46097360	46097380	20	248	1	True
bg1k_2054	NC_051826.1	46097361	46097381	20	249	1	True
bg1k_2054	NC_051826.1	46097362	46097382	20	250	1	True
bg1k_2054	NC_051826.1	46097363	46097383	20	251	1	True
bg1k_2054	NC_051826.1	46097364	46097384	20	252	1	True
bg1k_2054	NC_051826.1	46097365	46097385	20	253	1	True
bg1k_2054	NC_051826.1	46097366	46097386	20	254	1	True
bg1k_2054	NC_051826.1	46097367	46097387	20	255	1	True
bg1k_2054	NC_051826.1	46097368	46097388	20	256	1	True
bg1k_2054	NC_051826.1	46097369	46097389	20	257	1	True
bg1k_2054	NC_051826.1	46097370	46097390	20	258	1	True
bg1k_2054	NC_051826.1	46097371	46097391	20	259	1	True
bg1k_2054	NC_051826.1	46097372	46097392	20	260	1	True
bg1k_2054	NC_051826.1	46097373	46097393	20	261	2	False
bg1k_2054	NC_051826.1	46097374	46097394	20	262	1	True
bg1k_2054	NC_051826.1	46097375	46097395	20	263	1	True
bg1k_2054	NC_051826.1	46097376	46097396	20	264	1	True
bg1k_2054	NC_051826.1	46097377	46097397	20	265	1	True
bg1k_2054	NC_051826.1	46097378	46097398	20	266	1	True
bg1k_2054	NC_051826.1	46097379	46097399	20	267	1	True
bg1k_2054	NC_051826.1	46097380	46097400	20	268	1	True
bg1k_2054	NC_051826.1	46097381	46097401	20	269	1	True
bg1k_2054	NC_051826.1	46097382	46097402	20	270	1	True
bg1k_2054	NC_051826.1	46097383	46097403	20	271	1	True
bg1k_2054	NC_051826.1	46097384	46097404	20	272	1	True
bg1k_2054	NC_051826.1	46097385	46097405	20	273	1	True
bg1k_2054	NC_051826.1	46097386	46097406	20	274	1	True
bg1k_2054	NC_051826.1	46097387	46097407	20	275	1	True
bg1k_2054	NC_051826.1	46097388	46097408	20	276	1	True
bg1k_2054	NC_051826.1	46097389	46097409	20	277	1	True
bg1k_2054	NC_051826.1	46097390	46097410	20	278	1	True
bg1k_2054	NC_051826.1	46097391	46097411	20	279	1	True
bg1k_2054	NC_051826.1	46097392	46097412	20	280	1	True
bg1k_2054	NC_051826.1	46097393	46097413	20	281	1	True
bg1k_2054	NC_051826.1	46097394	46097414	20	282	1	True
bg1k_2054	NC_051826.1	46097395	46097415	20	283	1	True
bg1k_2054	NC_051826.1	46097396	46097416	20	284	4	False
bg1k_2054	NC_051826.1	46097397	46097417	20	285	4	False
bg1k_2054	NC_051826.1	46097398	46097418	20	286	4	False
bg1k_2054	NC_051826.1	46097399	46097419	20	287	5	False
bg1k_2054	NC_051826.1	46097400	46097420	20	288	7	False
bg1k_2054	NC_051826.1	46097401	46097421	20	289	5	False
bg1k_2054	NC_051826.1	46097402	46097422	20	290	5	False
bg1k_2054	NC_051826.1	46097403	46097423	20	291	7	False
bg1k_2054	NC_051826.1	46097404	46097424	20	292	9	False
bg1k_2054	NC_051826.1	46097405	46097425	20	293	18	False
bg1k_2054	NC_051826.1	46097406	46097426	20	294	19	False
bg1k_2054	NC_051826.1	46097407	46097427	20	295	16	False
bg1k_2054	NC_051826.1	46097408	46097428	20	296	16	False
bg1k_2054	NC_051826.1	46097409	46097429	20	297	10	False
bg1k_2054	NC_051826.1	46097410	46097430	20	298	10	False
bg1k_2054	NC_051826.1	46097411	46097431	20	299	163	False
bg1k_2054	NC_051826.1	46097412	46097432	20	300	182	False
bg1k_2054	NC_051826.1	46097413	46097433	20	301	133	False
bg1k_2054	NC_051826.1	46097414	46097434	20	302	204	False
bg1k_2054	NC_051826.1	46097415	46097435	20	303	192	False
bg1k_2054	NC_051826.1	46097416	46097436	20	304	200	False
bg1k_2054	NC_051826.1	46097417	46097437	20	305	201	False
bg1k_2054	NC_051826.1	46097418	46097438	20	306	182	False
bg1k_2054	NC_051826.1	46097419	46097439	20	307	172	False
bg1k_2054	NC_051826.1	46097420	46097440	20	308	176	False
bg1k_2054	NC_051826.1	46097421	46097441	20	309	177	False
bg1k_2054	NC_051826.1	46097422	46097442	20	310	103	False
bg1k_2054	NC_051826.1	46097423	46097443	20	311	94	False
bg1k_2054	NC_051826.1	46097424	46097444	20	312	63	False
bg1k_2054	NC_051826.1	46097425	46097445	20	313	66	False
bg1k_2054	NC_051826.1	46097426	46097446	20	314	58	False
bg1k_2054	NC_051826.1	46097427	46097447	20	315	64	False
bg1k_2054	NC_051826.1	46097428	46097448	20	316	3	False
bg1k_2054	NC_051826.1	46097429	46097449	20	317	2	False
bg1k_2054	NC_051826.1	46097430	46097450	20	318	5	False
bg1k_2054	NC_051826.1	46097431	46097451	20	319	3	False
bg1k_2054	NC_051826.1	46097432	46097452	20	320	1	True
bg1k_2054	NC_051826.1	46097433	46097453	20	321	1	True
bg1k_2054	NC_051826.1	46097434	46097454	20	322	1	True
bg1k_2054	NC_051826.1	46097435	46097455	20	323	1	True
bg1k_2054	NC_051826.1	46097436	46097456	20	324	1	True
bg1k_2054	NC_051826.1	46097437	46097457	20	325	1	True
bg1k_2054	NC_051826.1	46097438	46097458	20	326	1	True
bg1k_2054	NC_051826.1	46097439	46097459	20	327	1	True
bg1k_2054	NC_051826.1	46097440	46097460	20	328	1	True
bg1k_2054	NC_051826.1	46097441	46097461	20	329	1	True
bg1k_2054	NC_051826.1	46097442	46097462	20	330	1	True
bg1k_2054	NC_051826.1	46097443	46097463	20	331	1	True
bg1k_2054	NC_051826.1	46097444	46097464	20	332	1	True
bg1k_2054	NC_051826.1	46097445	46097465	20	333	1	True
bg1k_2054	NC_051826.1	46097446	46097466	20	334	1	True
bg1k_2054	NC_051826.1	46097447	46097467	20	335	1	True
bg1k_2054	NC_051826.1	46097448	46097468	20	336	1	True
bg1k_2054	NC_051826.1	46097449	46097469	20	337	1	True
bg1k_2054	NC_051826.1	46097450	46097470	20	338	1	True
bg1k_2054	NC_051826.1	46097451	46097471	20	339	2	False
bg1k_2054	NC_051826.1	46097452	46097472	20	340	1	True
bg1k_2054	NC_051826.1	46097453	46097473	20	341	1	True
bg1k_2054	NC_051826.1	46097454	46097474	20	342	1	True
bg1k_2054	NC_051826.1	46097455	46097475	20	343	1	True
bg1k_2054	NC_051826.1	46097456	46097476	20	344	2	False
bg1k_2054	NC_051826.1	46097457	46097477	20	345	2	False
bg1k_2054	NC_051826.1	46097458	46097478	20	346	2	False
bg1k_2054	NC_051826.1	46097459	46097479	20	347	2	False
bg1k_2054	NC_051826.1	46097460	46097480	20	348	1	True
bg1k_2054	NC_051826.1	46097461	46097481	20	349	1	True
bg1k_2054	NC_051826.1	46097462	46097482	20	350	2	False
bg1k_2054	NC_051826.1	46097463	46097483	20	351	2	False
bg1k_2054	NC_051826.1	46097464	46097484	20	352	2	False
bg1k_2054	NC_051826.1	46097465	46097485	20	353	2	False
bg1k_2054	NC_051826.1	46097466	46097486	20	354	1	True
bg1k_2054	NC_051826.1	46097467	46097487	20	355	1	True
bg1k_2054	NC_051826.1	46097468	46097488	20	356	1	True
bg1k_2054	NC_051826.1	46097469	46097489	20	357	1	True
bg1k_2054	NC_051826.1	46097470	46097490	20	358	1	True
bg1k_2054	NC_051826.1	46097471	46097491	20	359	1	True
bg1k_2054	NC_051826.1	46097472	46097492	20	360	1	True
bg1k_2054	NC_051826.1	46097473	46097493	20	361	1	True
bg1k_2054	NC_051826.1	46097474	46097494	20	362	1	True
bg1k_2054	NC_051826.1	46097475	46097495	20	363	1	True
bg1k_2054	NC_051826.1	46097476	46097496	20	364	1	True
bg1k_2054	NC_051826.1	46097477	46097497	20	365	1	True
bg1k_2054	NC_051826.1	46097478	46097498	20	366	2	False
bg1k_2054	NC_051826.1	46097479	46097499	20	367	1	True
bg1k_2054	NC_051826.1	46097480	46097500	20	368	1	True
bg1k_2054	NC_051826.1	46097481	46097501	20	369	1	True
bg1k_2054	NC_051826.1	46097482	46097502	20	370	1	True
bg1k_2054	NC_051826.1	46097483	46097503	20	371	1	True
bg1k_2054	NC_051826.1	46097484	46097504	20	372	1	True
bg1k_2054	NC_051826.1	46097485	46097505	20	373	1	True
bg1k_2054	NC_051826.1	46097486	46097506	20	374	1	True
bg1k_2054	NC_051826.1	46097487	46097507	20	375	1	True
bg1k_2054	NC_051826.1	46097488	46097508	20	376	1	True
bg1k_2054	NC_051826.1	46097489	46097509	20	377	1	True
bg1k_2054	NC_051826.1	46097490	46097510	20	378	1	True
bg1k_2054	NC_051826.1	46097491	46097511	20	379	1	True
bg1k_2054	NC_051826.1	46097492	46097512	20	380	1	True
bg1k_2054	NC_051826.1	46097493	46097513	20	381	1	True
bg1k_2054	NC_051826.1	46097494	46097514	20	382	1	True
bg1k_2054	NC_051826.1	46097495	46097515	20	383	1	True
bg1k_2054	NC_051826.1	46097496	46097516	20	384	1	True
bg1k_2054	NC_051826.1	46097497	46097517	20	385	1	True
bg1k_2054	NC_051826.1	46097498	46097518	20	386	1	True
bg1k_2054	NC_051826.1	46097499	46097519	20	387	1	True
bg1k_2054	NC_051826.1	46097500	46097520	20	388	1	True
bg1k_2054	NC_051826.1	46097501	46097521	20	389	1	True
bg1k_2054	NC_051826.1	46097502	46097522	20	390	1	True
bg1k_2054	NC_051826.1	46097503	46097523	20	391	1	True
bg1k_2054	NC_051826.1	46097504	46097524	20	392	1	True
bg1k_2054	NC_051826.1	46097505	46097525	20	393	1	True
bg1k_2054	NC_051826.1	46097506	46097526	20	394	1	True
bg1k_2054	NC_051826.1	46097507	46097527	20	395	3	False
bg1k_2054	NC_051826.1	46097508	46097528	20	396	3	False
bg1k_2054	NC_051826.1	46097509	46097529	20	397	2	False
bg1k_2054	NC_051826.1	46097510	46097530	20	398	2	False
bg1k_2054	NC_051826.1	46097511	46097531	20	399	1	True
bg1k_2054	NC_051826.1	46097512	46097532	20	400	1	True
bg1k_2054	NC_051826.1	46097513	46097533	20	401	1	True
bg1k_2054	NC_051826.1	46097514	46097534	20	402	1	True
bg1k_2054	NC_051826.1	46097515	46097535	20	403	1	True
bg1k_2054	NC_051826.1	46097516	46097536	20	404	1	True
bg1k_2054	NC_051826.1	46097517	46097537	20	405	1	True
bg1k_2054	NC_051826.1	46097518	46097538	20	406	1	True
bg1k_2054	NC_051826.1	46097519	46097539	20	407	1	True
bg1k_2054	NC_051826.1	46097520	46097540	20	408	1	True
bg1k_2054	NC_051826.1	46097521	46097541	20	409	5	False
bg1k_2054	NC_051826.1	46097522	46097542	20	410	7	False
bg1k_2054	NC_051826.1	46097523	46097543	20	411	7	False
bg1k_2054	NC_051826.1	46097524	46097544	20	412	8	False
bg1k_2054	NC_051826.1	46097525	46097545	20	413	5	False
bg1k_2054	NC_051826.1	46097526	46097546	20	414	6	False
bg1k_2054	NC_051826.1	46097527	46097547	20	415	5	False
bg1k_2054	NC_051826.1	46097528	46097548	20	416	5	False
bg1k_2054	NC_051826.1	46097529	46097549	20	417	5	False
bg1k_2054	NC_051826.1	46097530	46097550	20	418	5	False
bg1k_2054	NC_051826.1	46097531	46097551	20	419	38	False
bg1k_2054	NC_051826.1	46097532	46097552	20	420	30	False
bg1k_2054	NC_051826.1	46097533	46097553	20	421	2	False
bg1k_2054	NC_051826.1	46097534	46097554	20	422	1	True
bg1k_2054	NC_051826.1	46097535	46097555	20	423	1	True
bg1k_2054	NC_051826.1	46097536	46097556	20	424	1	True
bg1k_2054	NC_051826.1	46097537	46097557	20	425	1	True
bg1k_2054	NC_051826.1	46097538	46097558	20	426	1	True
bg1k_2054	NC_051826.1	46097539	46097559	20	427	1	True
bg1k_2054	NC_051826.1	46097540	46097560	20	428	1	True
bg1k_2054	NC_051826.1	46097541	46097561	20	429	1	True
bg1k_2054	NC_051826.1	46097542	46097562	20	430	1	True
bg1k_2054	NC_051826.1	46097543	46097563	20	431	1	True
bg1k_2054	NC_051826.1	46097544	46097564	20	432	1	True
bg1k_2054	NC_051826.1	46097545	46097565	20	433	1	True
