chrom	start	end	length	orientation	left_gene	right_gene	hard_veto	veto_tad_boundary	veto_atac_peak	veto_risk_gene	veto_low_mappability	veto_mirna_nearby	veto_risk_gene_radius	veto_gene_dense_neighborhood	veto_lncrna_smallrna	veto_tad_risk_gene	veto_high_repeat_content	pct_repeat	veto_ultraconserved_element	max_50bp_rolling_phyloP	veto_external_regulatory_element	no_rrbs_coverage	atac_mean	atac_variability	rrbs_mean	rrbs_variability	tad_boundary_distance	mirna_distance	risk_gene_radius_distance	gene_dense_clearance	score_stability_atac	score_moderate_atac	score_low_methylation	score_stability_rrbs	score_tad_distance	final_score
NC_051805.1	65127836	65201393	73557	convergent	TRMT11	LOC100682630	True	False	False	False	False	False	False	True	False	True	False		False		True	False	0.09842007004435326	0.05442942335690694	19.87715167004114	1.3688389304174995	39614	6817352	884788	4557						
NC_051805.1	68528776	68579924	51148	convergent	LOC111090714	TMEM244	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09625401794529756	0.052699616620775616	26.259881156001946	2.1699366939405493	29350	3427616	1197047	46339						
NC_051805.1	71035668	71094862	59194	convergent	LOC111096339	ERCC6L2	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.1028295449223719	0.05716551055464855	15.482077524135686	1.8873498517103515	140265	916701	477694	35792						
NC_051805.1	75730614	75782632	52018	convergent	LOC100684008	RMI1	True	True	False	False	False	True	True	True	False	True	False		False		False	False	0.09011563427998096	0.048350233599872616	7.856985049702597	0.40212140511655675	6623	54435	44011	2984						
NC_051805.1	76492055	76558248	66193	convergent	FRMD3	LOC111096570	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09129708960872741	0.04955530103683299	6.038912255671218	0.6157090176265968	224849	714070	712332	7637						
NC_051805.1	78699957	78766843	66886	convergent	LOC100685388	LOC476315	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08680870258037836	0.04709160490885634	5.933631857654928	0.495366442120715	266600	2922319	756588	2947						
NC_051805.1	84616059	84680359	64300	convergent	LOC119869841	LOC100686852	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08950598283991903	0.048694142630181826	4.845463004414778	0.3477129842990824	501791	2623158	546039	17725						
NC_051805.1	85740590	85790734	50144	convergent	LOC119869527	LOC102153097	True	False	False	False	False	False	False	False	False	False	False	28.76	False	4.517519999999999	True	False	0.10540055836713542	0.060587283895069476	5.22766136432845	0.14968424735291538	90662	1505705	320906	67378						
NC_051805.1	86132349	86196873	64524	convergent	LOC102153343	C1H9orf85	True	True	False	False	False	False	False	False	False	False	False		False		True	False	0.09520045703959534	0.05153413643012834	10.34179496722425	0.686150056163376	0	1106756	719855	60471						
NC_051805.1	87683331	87744102	60771	convergent	KLF9	SMC5	True	False	True	True	False	False	True	True	False	True	False		False		True	False	0.09809701297578631	0.05265313973660604	10.780233783676708	0.6578374626817871	136284	442327	30385	23373						
NC_051805.1	91186888	91251253	64365	convergent	LOC119869582	LOC111096818	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.09703164557478554	0.053387403684479924	12.156772211435108	0.9723280022722873	205930	2530495	37266	5083						
NC_051805.1	97204375	97272513	68138	convergent	LOC102156616	LOC111090790	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.11257904630623063	0.06578254683246897	36.62922001039654	4.01372416739855	111556	1280871	302059	24923						
NC_051805.1	102569417	102626167	56750	convergent	LOC119870888	LOC119871020	True	False	False	False	False	False	True	True	False	False	False		False		False	False	0.08248419280111703	0.0422392571164998	9.225042521585035	1.1710635732856358	97792	1463935	129894	41312						
NC_051805.1	118762948	118834530	71582	convergent	LOC100685960	LOC111098307	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09414752234326611	0.050663894995665794	10.837489624724011	0.6760723787138158	0	4248827	647951	3974						
NC_051805.1	120003827	120058858	55031	convergent	LOC102152107	DPY19L3	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.10018411629832938	0.05501819459289522	31.344023664637458	3.0245393254702173	31342	3016224	582029	15969						
NC_051806.1	2276949	2331192	54243	convergent	CUL2	LOC111094492	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.0951835240821159	0.05195536706889981	11.733693657726937	0.8520148979933132	4070	40699965	1406095	22196						
NC_051806.1	5490645	5562196	71551	convergent	LOC119870094	GAD2	True	True	False	False	False	False	True	True	False	False	False		False		False	False	0.09222542363196719	0.0504248493262788	9.30859470689086	0.5984065669772328	0	37477615	277071	43261						
NC_051806.1	9925163	9998285	73122	convergent	LOC119869979	LOC106560013	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.04017710872621134	0.013895250577996706	7.065516792221078	0.46990865662699327	13276	33042311	933384	38794						
NC_051806.1	13354030	13405141	51111	convergent	LOC111091364	LOC106560015	True	False	False	False	False	False	True	True	False	False	False		False		True	False	0.11279112772670942	0.06342037454037854	18.368922191317644	1.6465075981570525	54585	29624450	156901	2688						
NC_051806.1	17055808	17110317	54509	convergent	PTCHD3	ANKRD26	False	False	False	False	False	False	False	False	False	False	False	32.01	False	1.74708	False	False	0.08998837579780662	0.04777283770215596	10.769881034028343	1.2778463715229356	66938	25920973	2101216	56866	0.4805	0.8886	0.8824	0.5898	0.4266	0.6536
NC_051806.1	23362298	23415104	52806	convergent	BEND7	LOC119869987	True	False	False	False	False	False	True	True	False	False	False		False		True	False	0.09981807269359436	0.05403974525588428	29.129815123729664	2.5655444012781845	36299	19615334	286259	35958						
NC_051806.1	25264511	25315271	50760	convergent	USP6NL	LOC119869990	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.10730917281797779	0.05970798890195182	34.375347289778944	3.3496604546911515	0	17714144	84179	30775						
NC_051806.1	29613097	29682625	69528	convergent	LOC111091644	LOC111091655	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09521436888457525	0.05134550546673249	9.238473519631762	0.4116555952399398	97861	13356174	561955	6493						
NC_051806.1	31421264	31473494	52230	convergent	LOC111091701	LOC119870074	True	False	False	False	False	False	False	True	False	True	False		False		True	False	0.0926687937357543	0.050572810734160534	13.282307652231673	0.9399720725945662	322379	11556656	375809	28409						
NC_051806.1	37763146	37815322	52176	convergent	LOC102153902	LOC111094200	True	False	False	False	False	False	True	False	False	True	False		False		True	False	0.09898038385343598	0.0530191982966737	10.114498651728436	0.7370547258144203	135766	5214801	119627	52283						
NC_051806.1	38503041	38573083	70042	convergent	ARHGAP26	NR3C1	True	True	False	True	False	False	True	False	False	True	False		False		True	False	0.09049342462245472	0.04837725602462168	13.282660531577287	1.0283057865011898	11938	4465973	35021	132269						
NC_051806.1	39071176	39129828	58652	convergent	LOC119879638	LOC111092064	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09689197363589148	0.052808713699569916	8.92226295734588	0.837957465229727	0	3903533	408039	14974						
NC_051806.1	39159547	39230847	71300	convergent	LOC111094604	LOC119870003	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09393837122674187	0.050479373287630726	6.721983783413032	0.2431911071445467	70197	3808838	502734	14836						
NC_051806.1	55898984	55971473	72489	convergent	PTCD2	ZNF366	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09972590084468243	0.054877924797680944	22.599434305760408	1.888533385328489	139772	2006509	594728	31063						
NC_051806.1	61050066	61110203	60137	convergent	LOC119870018	LOC102154386	True	True	False	False	False	False	True	True	False	False	False		False		False	False	0.10297179924582814	0.057125024008584144	20.009384597500368	2.188821877817609	5134	1086768	38918	8850						
NC_051806.1	62723085	62783656	60571	convergent	RPGRIP1L	LOC119870323	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.09952116342425432	0.05526484870566163	23.52186021795173	2.5737327160184544	0	2760004	52350	11086						
NC_051806.1	63630965	63704659	73694	convergent	TOX3	LOC100687235	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09468173233922623	0.05144274225254699	10.605338141076016	0.9934735739643036	7188	3674446	810677	44696						
NC_051806.1	77425724	77486897	61173	convergent	LOC102153519	LOC119870436	True	True	False	False	False	False	True	True	False	False	False		False		False	False	0.10644449418892024	0.059405907166186774	29.57815792221884	3.9743614905444726	6310	847142	158053	4814						
NC_051806.1	80612441	80666392	53951	convergent	LOC119870059	KLHDC7A	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.10572083244132792	0.0585788223801374	26.7605571789647	3.423068670896653	0	4030248	871943	13440						
NC_051806.1	84152591	84202660	50069	convergent	LOC119870024	PDPN	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.10191239356550988	0.0562808075412876	27.208741722824367	3.0571462003063656	47375	959073	26810	1776						
NC_051806.1	84303869	84363723	59854	convergent	LRRC38	C2H1orf158	True	False	False	False	False	False	True	True	False	False	False		False		True	False	0.10588307878447184	0.05872052505062506	41.39879884551625	4.926058766673488	66204	802902	182981	20937						
NC_051807.1	9691905	9747134	55229	convergent	ST8SIA4	LOC106558558	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09329907462691822	0.05063917702972212	6.654337006127033	0.20490392035210322	169519	10186984	1457004	1328						
NC_051807.1	10779807	10837318	57511	convergent	LOC100685686	LOC119871165	False	False	False	False	False	False	False	False	False	False	False	38.03	False	4.32784	False	False	0.08983057869578372	0.048237758920270414	6.7251473806090685	0.4302419573337714	216438	9097941	367961	59955	0.4718	0.8827	0.8918	0.6076	0.8308	0.7369
NC_051807.1	21623166	21678171	55005	convergent	LOC119871170	LOC111095350	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.08914203841388324	0.04809640870606709	6.049090728157113	0.3732461496442044	200668	1744142	565092	9181						
NC_051807.1	22304729	22367018	62289	convergent	LOC111095151	LOC119871362	False	False	False	False	False	False	False	False	False	False	False	32.58	False	4.00506	False	False	0.08776499323748913	0.046055666092204225	3.724814514677668	0.13162193889086796	139127	2429347	1250297	105411	0.5135	0.8044	0.9017	0.608	0.6865	0.7028
NC_051807.1	25390804	25445201	54397	convergent	LOC119871164	LOC111095157	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.09474487052350906	0.052369377756239885	6.790463369363119	0.8968138470687808	268002	5511476	112640	40503						
NC_051807.1	31153307	31211185	57878	convergent	GCNT4	MIR8901	True	False	False	False	False	True	True	True	False	False	False		False		True	False	0.06258365254564834	0.03308554388372363	11.327910709649919	1.1168696079974942	207246	28959	261615	16870						
NC_051807.1	32087727	32156058	68331	convergent	TUBGCP5	LOC100688323	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09105145325334724	0.04950937399485657	13.002938653667064	1.1144800283458116	96892	904072	1201261	6828						
NC_051807.1	34846149	34921008	74859	convergent	LOC119871185	LOC106558580	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.0922925198976351	0.04985479352031002	4.295545241156774	0.6111229469606306	141422	1857590	1919698	449						
NC_051807.1	35803900	35876584	72684	convergent	UBE3A	LOC100685501	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.08896444109997564	0.04808195944395544	6.104863353942091	0.5168394326734458	0	2416216	963034	29968						
NC_051807.1	44207725	44265967	58242	convergent	LOC119870785	LOC111095367	True	False	False	False	False	False	False	False	False	False	False	27.34	True	7.80566	False	False	0.09271532899300755	0.050103220582791604	5.043392255665144	0.2863463847369635	111846	5980366	311387	102576						
NC_051807.1	50781019	50831091	50072	convergent	AGBL1	LOC102152355	True	False	False	False	False	False	False	False	False	True	False		False		False	False	0.0908315265907827	0.048622172601422216	4.398029731094421	0.26245898392668837	281055	1416138	742330	122480						
NC_051807.1	56269278	56323122	53844	convergent	EFL1	LOC106558624	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.10768815411151766	0.06093586834039502	31.00616462915851	3.1152421737800933	178800	1218670	852591	3932						
NC_051807.1	60928139	60979861	51722	convergent	LOC119871320	HMX1	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.11143206535318606	0.0640866932728226	25.14492494354118	4.163380428134758	46000	614422	652918	9581						
NC_051807.1	67665045	67732484	67439	convergent	LOC111095269	LOC111095270	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09247947363460987	0.048874292458793676	4.77521610225176	0.3003948364226136	26236	6576141	2858148	29449						
NC_051807.1	72901974	72956918	54944	convergent	RBM47	CHRNA9	True	False	True	True	False	False	True	True	False	True	False		False		True	False	0.10033387382258213	0.05583243047208509	8.931062405550321	0.5694141295939178	245554	1345459	27472	31393						
NC_051807.1	73210443	73261055	50612	convergent	LOC119871251	TRNAK-CUU-6	True	False	False	False	False	False	True	True	False	False	False		False		False	False	0.08510362886188971	0.04467253321892898	9.685407502810529	0.6062696535047787	35749	1039156	192116	0						
NC_051807.1	74470819	74522415	51596	convergent	LOC106558641	LOC111095389	True	False	True	False	False	True	True	True	False	True	False		False		True	False	0.10153051195967755	0.056012366643993235	9.987584683192779	0.49093534528390304	96617	221690	53300	27502						
NC_051807.1	76113264	76180116	66852	convergent	LOC111095297	LOC102153709	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08723064190491799	0.04692924292499731	5.156040738079105	0.3695637307475484	53310	1871763	1703373	1875						
NC_051807.1	76613649	76664485	50836	convergent	ARAP2	LOC100688576	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.08878853315928213	0.047218288350395515	5.912205970680839	0.3060579590122063	14067	2364140	2195750	45500						
NC_051807.1	77813684	77865855	52171	convergent	LOC111095391	LOC111095392	False	False	False	False	False	False	False	False	False	False	False	38.77	False	6.1870400000000005	False	False	0.08536488470714157	0.04525772888962748	3.7188581730072983	0.2294506935723005	214769	3564842	3396452	329130	0.5296	0.715	0.9017	0.608	0.8283	0.7165
NC_051807.1	81859047	81912809	53762	convergent	LOC119872911	LOC119871343	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08730183691168855	0.04744602362528465	4.433914723604472	0.2527344989789137	385928	7611001	3966029	44557						
NC_051807.1	85288823	85342443	53620	convergent	LOC111095403	LOC100686918	True	False	True	False	False	False	False	True	False	False	False		False		False	False	0.10528069570703202	0.059391348280710146	11.80044454449097	0.8586294400618393	159367	4713437	536324	33294						
NC_051808.1	1943254	2003893	60639	convergent	LOC102151881	LOC111095689	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09078678406541016	0.04989427893465451	3.814741459316574	0.2492187948000918	476427	6753568	1548021	34553						
NC_051808.1	4984288	5034699	50411	convergent	LOC111095431	LOC111095433	True	False	False	False	False	False	True	True	False	False	False		False		True	False	0.11151864518637357	0.06329530571896938	15.929266797470474	1.3333018419059595	134493	3717648	235220	16052						
NC_051808.1	5485501	5546210	60709	convergent	LOC102155069	SLC35F3	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09099562543142936	0.04836953886105002	7.403605297683784	0.5843254498462551	0	3211286	741582	11030						
NC_051808.1	6820779	6870891	50112	convergent	LOC119871610	LOC111095435	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.0889449279126741	0.046942671528383426	7.192792493730856	0.734939190782095	120835	1881306	1233130	1863						
NC_051808.1	12066504	12128157	61653	convergent	LOC111095700	SLC16A9	True	True	False	False	False	False	True	False	False	False	False		False		False	False	0.09398870408015846	0.051405586413338825	6.967276645928486	0.5156810575673824	0	3347478	131631	69057						
NC_051808.1	13169783	13237184	67401	convergent	CDK1	RHOBTB1	True	True	False	True	False	False	True	True	False	True	False		False		True	False	0.10308371641594355	0.05751425528834289	11.341206241163341	0.7588018395156764	3483	2241325	33700	12954						
NC_051808.1	14781335	14832377	51042	convergent	LOC111095463	LOC119871460	True	False	True	False	False	False	False	True	False	False	False		False		True	False	0.11949559709278672	0.07160045977392807	7.5165940663925666	0.507173689315934	56856	637952	442444	15939						
NC_051808.1	17362530	17419663	57133	convergent	LOC100856460	LOC100686735	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.08285517462846746	0.043470382699905975	7.111692619681624	0.5973306740839917	8904	1946263	2063595	3957						
NC_051808.1	28998408	29056566	58158	convergent	LOC102155105	LOC111095511	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.12526545172880774	0.0749643327487483	40.150402365714704	4.944116300104015	172513	5376944	81259	42941						
NC_051808.1	36047237	36120971	73734	convergent	LOC100684047	LOC111095523	True	False	False	False	False	False	True	True	False	False	False		False		True	False	0.09407479268888178	0.05013272627692196	8.296811621598769	0.9628235448872355	59104	1234607	125965	20551						
NC_051808.1	37518160	37569466	51306	convergent	THOC3	CPLX2	True	False	False	True	False	True	True	True	False	True	False		False		True	False	0.10176759357527303	0.056014513484275406	8.274663262694181	0.6693918185394051	131187	225082	25653	33818						
NC_051808.1	37795829	37851034	55205	convergent	LOC119871736	SFXN1	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.104431944247861	0.058250525572883495	18.55868719850443	1.4628520004112175	51569	504700	305271	3625						
NC_051808.1	42728958	42791035	62077	convergent	LOC119871511	LOC100687995	True	False	False	False	False	False	True	False	False	True	False		False		False	False	0.08974391481854878	0.04844282512683205	3.909098337517226	0.2658881351413899	59996	672371	168565	51435						
NC_051808.1	55513056	55565959	52903	convergent	LOC106558729	LOC119871746	True	True	False	False	False	False	True	True	False	True	False		False		True	False	0.11062329160310042	0.06274851003822197	16.83913096038327	1.6118027748334973	10493	4219046	169920	2382						
NC_051808.1	56109927	56183571	73644	convergent	LOC111095578	GRIA1	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09723389816921309	0.05303962526641724	8.779179583293114	1.0492654638892576	0	3611804	777162	12106						
NC_051808.1	61210674	61263506	52832	convergent	CSPG4B	LOC119871643	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.10474039320212536	0.05904202872927493	10.817713488079427	0.7463389784593155	87090	1219976	1427710	31768						
NC_051808.1	64067111	64119158	52047	convergent	LOC102157144	LOC100687852	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08955598658057179	0.04896143217641409	5.341879501218654	0.5664976101703947	368134	4076020	1326175	22185						
NC_051808.1	65949583	66022083	72500	convergent	LOC100687240	MRPS30	True	True	False	False	False	False	False	True	False	False	False		False		True	False	0.09338933433472425	0.05067797191334867	8.03369698845409	0.5395291787224701	0	5968719	1244226	9474						
NC_051808.1	76456036	76509373	53337	convergent	DROSHA	CDH6	True	True	False	False	False	True	False	True	False	False	False		False		False	False	0.09644028201815945	0.052083838639437934	9.99905986821919	0.6234010764690736	0	132659	639037	11687						
NC_051808.1	77033647	77089414	55767	convergent	TMEM125	LOC102156164	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09139653131789828	0.04868989458753955	3.590128937827034	0.10035651248581957	561530	711485	1217863	2937						
NC_051808.1	81940968	82004288	63320	convergent	LOC100685641	LOC479379	False	False	False	False	False	False	False	False	False	False	False	34.07	False	4.810820000000001	False	False	0.0881447727930222	0.04803000145220561	8.135159830573892	0.5880011967840432	52372	5622583	5024402	64427	0.4756	0.8189	0.8882	0.6059	0.3619	0.6301
NC_051808.1	83742031	83797839	55808	convergent	CDH12	LOC111095663	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08964592185414708	0.04846379081526378	11.95171504039886	1.0483348562189132	244935	7419890	3227095	12344						
NC_051808.1	87580819	87638502	57683	convergent	ZNF622	LOC106558684	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.112395258557769	0.06511844346775124	48.81334480220076	4.912010975969497	0	11259615	45463	16622						
NC_051809.1	2620428	2685222	64794	convergent	OPCML	NTM	True	False	False	True	False	False	True	True	False	True	False		False		False	False	0.09912137212118778	0.05323850692061799	13.535973555085974	1.4841730258876142	347175	1683777	32397	37204						
NC_051809.1	6345291	6400601	55310	convergent	LOC111096091	LOC119871991	True	False	False	False	False	False	True	True	False	False	False		False		False	False	0.09114146519420678	0.049548525817210476	6.989654898561417	0.2273360777923646	47946	5403898	229522	5403						
NC_051809.1	14259045	14318214	59169	convergent	LOC119871999	LOC111095807	True	False	False	False	False	False	True	True	False	False	False		False		True	False	0.11066630677699067	0.06359398910885426	23.885265055086006	2.635800519512449	36371	2076373	158811	17739						
NC_051809.1	18909987	18974471	64484	convergent	C5H11orf71	LOC119881489	True	True	False	False	False	False	True	True	False	False	False		False		True	False	0.07496964604736565	0.03922688563896415	7.8935492486580525	0.6244796046726521	7771	2577202	105143	2303						
NC_051809.1	23237689	23310760	73071	convergent	LOC111095852	C5H11orf87	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08949454548077629	0.04776263064286806	5.0197473117996445	0.39567181742886276	75776	1689813	439216	3333						
NC_051809.1	27846016	27902436	56420	convergent	LOC100687870	LOC111095862	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.08967232069309393	0.04770578180737886	5.491948527387513	0.5042968477411236	174226	3229833	1155416	8319						
NC_051809.1	32059172	32124240	65068	convergent	LOC119871841	LOC111095870	True	False	False	False	False	True	True	True	False	False	False		False		True	False	0.09882689295595574	0.053699024749110945	10.99265703491767	0.8736233065713073	41706	58754	64290	6901						
NC_051809.1	47160487	47220638	60151	convergent	LOC119871875	LOC100684598	True	False	False	False	False	False	True	True	False	False	False		False		False	False	0.08955812757113911	0.048919330270423965	5.446856336033482	0.4478861154117104	165562	1823108	191651	17552						
NC_051809.1	67812010	67871860	59850	convergent	ZDHHC7	LOC119872032	True	False	True	False	False	False	True	True	False	True	False		False		True	False	0.11558175233505258	0.06746831131442879	32.428737666804665	3.5735698807407617	133065	5129843	127019	3376						
NC_051809.1	89203545	89257435	53890	convergent	LOC111096139	LOC119874957	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09682343455076793	0.051059866701803756	10.191780672262574	1.1374759795363174	0	6629093	4673146	6738						
NC_051810.1	3695908	3765879	69971	convergent	LOC119881536	LOC119872440	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09560313726014068	0.051547591409599844	9.775962476327086	0.9598071910245572	144107	1995233	1812851	1975						
NC_051810.1	15694571	15754185	59614	convergent	LOC102156691	LOC111096491	True	True	False	False	False	True	True	True	False	False	False		False		True	False	0.11667599029997931	0.06803596842607389	36.80892834607527	4.710486333760546	0	223852	115206	20039						
NC_051810.1	43751242	43809227	57985	convergent	SLC25A24	LOC102151888	True	False	False	False	False	False	True	True	False	True	False		False		True	False	0.10007517041309183	0.054814661580865044	12.05754359318474	0.8716673342184261	55234	1177299	143623	23040						
NC_051810.1	46489068	46547626	58558	convergent	LOC111096509	LOC100683041	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09018104474893208	0.04827238974319461	5.097783593108691	0.41173281480190826	93347	3915412	1245341	11043						
NC_051810.1	50658944	50727578	68634	convergent	LOC119872255	LOC119872463	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09046886048882392	0.049114834208762705	5.767712017293519	0.4522690418697281	0	1302385	1453352	5650						
NC_051810.1	54055016	54116812	61796	convergent	LOC111096377	LOC111096379	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09304214112603205	0.05107971558616491	9.417506097434693	1.080686856658737	64086	2090247	522336	18449						
NC_051810.1	54185278	54253504	68226	convergent	LOC119872358	LOC119876387	True	False	False	False	False	False	False	True	False	False	False		False		True	False	0.09146673483348806	0.04979407823928319	10.83574758651426	0.9100403446860572	44391	2223724	388859	47129						
NC_051810.1	65303098	65376045	72947	convergent	LOC102151889	LOC111096431	True	False	False	False	False	False	False	True	False	False	False		False		False	False	0.09048007748681856	0.04906198915545872	6.787028539148282	0.6585529820844984	535429	10132612	2352656	6825						
NC_051810.1	68878658	68947141	68483	convergent	LOC102152406	IFI44	True	True	False	False	False	False	False	True	False	False	False		False		False	False	0.09183052631910929	0.049491811862453126	8.906362570737336	0.6833958338066997	0	6559284	550948	5168						
